instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10488578,40971,GRASIM25JANFUT,GRASIM,0.0,2025-01-30,0.0,0.05,250,FUT,NFO-FUT,NFO
9914626,38729,GUJGASLTD24NOVFUT,GUJGASLTD,0.0,2024-11-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
9635842,37640,GUJGASLTD24DECFUT,GUJGASLTD,0.0,2024-12-26,0.0,0.05,1250,FUT,NFO-FUT,NFO
10490882,40980,GUJGASLTD25JANFUT,GUJGASLTD,0.0,2025-01-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
9914882,38730,HAL24NOVFUT,HAL,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
9637634,37647,HAL24DECFUT,HAL,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10491138,40981,HAL25JANFUT,HAL,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9915138,38731,HAVELLS24NOVFUT,HAVELLS,0.0,2024-11-28,0.0,0.05,500,FUT,NFO-FUT,NFO
9637890,37648,HAVELLS24DECFUT,HAVELLS,0.0,2024-12-26,0.0,0.05,500,FUT,NFO-FUT,NFO
10491650,40983,HAVELLS25JANFUT,HAVELLS,0.0,2025-01-30,0.0,0.05,500,FUT,NFO-FUT,NFO
9915394,38732,HCLTECH24NOVFUT,HCLTECH,0.0,2024-11-28,0.0,0.05,350,FUT,NFO-FUT,NFO
9645570,37678,HCLTECH24DECFUT,HCLTECH,0.0,2024-12-26,0.0,0.05,350,FUT,NFO-FUT,NFO
10493186,40989,HCLTECH25JANFUT,HCLTECH,0.0,2025-01-30,0.0,0.05,350,FUT,NFO-FUT,NFO
9915650,38733,HDFCAMC24NOVFUT,HDFCAMC,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
9645826,37679,HDFCAMC24DECFUT,HDFCAMC,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10493442,40990,HDFCAMC25JANFUT,HDFCAMC,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9916674,38737,HDFCBANK24NOVFUT,HDFCBANK,0.0,2024-11-28,0.0,0.05,550,FUT,NFO-FUT,NFO
9648130,37688,HDFCBANK24DECFUT,HDFCBANK,0.0,2024-12-26,0.0,0.05,550,FUT,NFO-FUT,NFO
10493698,40991,HDFCBANK25JANFUT,HDFCBANK,0.0,2025-01-30,0.0,0.05,550,FUT,NFO-FUT,NFO
9917186,38739,HDFCLIFE24NOVFUT,HDFCLIFE,0.0,2024-11-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
9648386,37689,HDFCLIFE24DECFUT,HDFCLIFE,0.0,2024-12-26,0.0,0.05,1100,FUT,NFO-FUT,NFO
10495234,40997,HDFCLIFE25JANFUT,HDFCLIFE,0.0,2025-01-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
9917442,38740,HEROMOTOCO24NOVFUT,HEROMOTOCO,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
9650946,37699,HEROMOTOCO24DECFUT,HEROMOTOCO,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10495490,40998,HEROMOTOCO25JANFUT,HEROMOTOCO,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9917698,38741,HINDALCO24NOVFUT,HINDALCO,0.0,2024-11-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
9651202,37700,HINDALCO24DECFUT,HINDALCO,0.0,2024-12-26,0.0,0.05,1400,FUT,NFO-FUT,NFO
10497282,41005,HINDALCO25JANFUT,HINDALCO,0.0,2025-01-30,0.0,0.05,1400,FUT,NFO-FUT,NFO
9918466,38744,HINDCOPPER24NOVFUT,HINDCOPPER,0.0,2024-11-28,0.0,0.05,2650,FUT,NFO-FUT,NFO
9659906,37734,HINDCOPPER24DECFUT,HINDCOPPER,0.0,2024-12-26,0.0,0.05,2650,FUT,NFO-FUT,NFO
10498050,41008,HINDCOPPER25JANFUT,HINDCOPPER,0.0,2025-01-30,0.0,0.05,2650,FUT,NFO-FUT,NFO
9918722,38745,HINDPETRO24NOVFUT,HINDPETRO,0.0,2024-11-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
9660162,37735,HINDPETRO24DECFUT,HINDPETRO,0.0,2024-12-26,0.0,0.05,2025,FUT,NFO-FUT,NFO
10498818,41011,HINDPETRO25JANFUT,HINDPETRO,0.0,2025-01-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
9920002,38750,HINDUNILVR24NOVFUT,HINDUNILVR,0.0,2024-11-28,0.0,0.05,300,FUT,NFO-FUT,NFO
9688322,37845,HINDUNILVR24DECFUT,HINDUNILVR,0.0,2024-12-26,0.0,0.05,300,FUT,NFO-FUT,NFO
10499074,41012,HINDUNILVR25JANFUT,HINDUNILVR,0.0,2025-01-30,0.0,0.05,300,FUT,NFO-FUT,NFO
9920258,38751,ICICIBANK24NOVFUT,ICICIBANK,0.0,2024-11-28,0.0,0.05,700,FUT,NFO-FUT,NFO
9688578,37846,ICICIBANK24DECFUT,ICICIBANK,0.0,2024-12-26,0.0,0.05,700,FUT,NFO-FUT,NFO
10500354,41017,ICICIBANK25JANFUT,ICICIBANK,0.0,2025-01-30,0.0,0.05,700,FUT,NFO-FUT,NFO
9920514,38752,ICICIGI24NOVFUT,ICICIGI,0.0,2024-11-28,0.0,0.05,250,FUT,NFO-FUT,NFO
9688834,37847,ICICIGI24DECFUT,ICICIGI,0.0,2024-12-26,0.0,0.05,250,FUT,NFO-FUT,NFO
10500866,41019,ICICIGI25JANFUT,ICICIGI,0.0,2025-01-30,0.0,0.05,250,FUT,NFO-FUT,NFO
9920770,38753,ICICIPRULI24NOVFUT,ICICIPRULI,0.0,2024-11-28,0.0,0.05,750,FUT,NFO-FUT,NFO
9689090,37848,ICICIPRULI24DECFUT,ICICIPRULI,0.0,2024-12-26,0.0,0.05,750,FUT,NFO-FUT,NFO
10501890,41023,ICICIPRULI25JANFUT,ICICIPRULI,0.0,2025-01-30,0.0,0.05,750,FUT,NFO-FUT,NFO
9921538,38756,IDEA24NOVFUT,IDEA,0.0,2024-11-28,0.0,0.01,40000,FUT,NFO-FUT,NFO
9722370,37978,IDEA24DECFUT,IDEA,0.0,2024-12-26,0.0,0.01,40000,FUT,NFO-FUT,NFO
10502914,41027,IDEA25JANFUT,IDEA,0.0,2025-01-30,0.0,0.01,40000,FUT,NFO-FUT,NFO
9924098,38766,IDFCFIRSTB24NOVFUT,IDFCFIRSTB,0.0,2024-11-28,0.0,0.01,7500,FUT,NFO-FUT,NFO
9723394,37982,IDFCFIRSTB24DECFUT,IDFCFIRSTB,0.0,2024-12-26,0.0,0.01,7500,FUT,NFO-FUT,NFO
10503682,41030,IDFCFIRSTB25JANFUT,IDFCFIRSTB,0.0,2025-01-30,0.0,0.01,7500,FUT,NFO-FUT,NFO
9924354,38767,IEX24NOVFUT,IEX,0.0,2024-11-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
9723650,37983,IEX24DECFUT,IEX,0.0,2024-12-26,0.0,0.01,3750,FUT,NFO-FUT,NFO
10503938,41031,IEX25JANFUT,IEX,0.0,2025-01-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
9926146,38774,IGL24NOVFUT,IGL,0.0,2024-11-28,0.0,0.05,1375,FUT,NFO-FUT,NFO
9750530,38088,IGL24DECFUT,IGL,0.0,2024-12-26,0.0,0.05,1375,FUT,NFO-FUT,NFO
10505730,41038,IGL25JANFUT,IGL,0.0,2025-01-30,0.0,0.05,1375,FUT,NFO-FUT,NFO
9926402,38775,INDHOTEL24NOVFUT,INDHOTEL,0.0,2024-11-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
9750786,38089,INDHOTEL24DECFUT,INDHOTEL,0.0,2024-12-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
10505986,41039,INDHOTEL25JANFUT,INDHOTEL,0.0,2025-01-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
9927170,38778,INDIAMART24NOVFUT,INDIAMART,0.0,2024-11-28,0.0,0.05,300,FUT,NFO-FUT,NFO
9816066,38344,INDIAMART24DECFUT,INDIAMART,0.0,2024-12-26,0.0,0.05,300,FUT,NFO-FUT,NFO
10506242,41040,INDIAMART25JANFUT,INDIAMART,0.0,2025-01-30,0.0,0.05,300,FUT,NFO-FUT,NFO
9927426,38779,INDIGO24NOVFUT,INDIGO,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
9816322,38345,INDIGO24DECFUT,INDIGO,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10507266,41044,INDIGO25JANFUT,INDIGO,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9927682,38780,INDUSINDBK24NOVFUT,INDUSINDBK,0.0,2024-11-28,0.0,0.05,500,FUT,NFO-FUT,NFO
9816578,38346,INDUSINDBK24DECFUT,INDUSINDBK,0.0,2024-12-26,0.0,0.05,500,FUT,NFO-FUT,NFO
10507522,41045,INDUSINDBK25JANFUT,INDUSINDBK,0.0,2025-01-30,0.0,0.05,500,FUT,NFO-FUT,NFO
9927938,38781,INDUSTOWER24NOVFUT,INDUSTOWER,0.0,2024-11-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
9817090,38348,INDUSTOWER24DECFUT,INDUSTOWER,0.0,2024-12-26,0.0,0.05,1700,FUT,NFO-FUT,NFO
10507778,41046,INDUSTOWER25JANFUT,INDUSTOWER,0.0,2025-01-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
9928450,38783,INFY24NOVFUT,INFY,0.0,2024-11-28,0.0,0.05,400,FUT,NFO-FUT,NFO
9817346,38349,INFY24DECFUT,INFY,0.0,2024-12-26,0.0,0.05,400,FUT,NFO-FUT,NFO
10518274,41087,INFY25JANFUT,INFY,0.0,2025-01-30,0.0,0.05,400,FUT,NFO-FUT,NFO
9929218,38786,IOC24NOVFUT,IOC,0.0,2024-11-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
9817602,38350,IOC24DECFUT,IOC,0.0,2024-12-26,0.0,0.01,4875,FUT,NFO-FUT,NFO
10518530,41088,IOC25JANFUT,IOC,0.0,2025-01-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
9929474,38787,IPCALAB24NOVFUT,IPCALAB,0.0,2024-11-28,0.0,0.05,650,FUT,NFO-FUT,NFO
9818626,38354,IPCALAB24DECFUT,IPCALAB,0.0,2024-12-26,0.0,0.05,650,FUT,NFO-FUT,NFO
10518786,41089,IPCALAB25JANFUT,IPCALAB,0.0,2025-01-30,0.0,0.05,650,FUT,NFO-FUT,NFO
9929730,38788,IRCTC24NOVFUT,IRCTC,0.0,2024-11-28,0.0,0.05,875,FUT,NFO-FUT,NFO
9818882,38355,IRCTC24DECFUT,IRCTC,0.0,2024-12-26,0.0,0.05,875,FUT,NFO-FUT,NFO
10519042,41090,IRCTC25JANFUT,IRCTC,0.0,2025-01-30,0.0,0.05,875,FUT,NFO-FUT,NFO
9929986,38789,ITC24NOVFUT,ITC,0.0,2024-11-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
9973506,38959,ITC24DECFUT,ITC,0.0,2024-12-26,0.0,0.05,1600,FUT,NFO-FUT,NFO
10519298,41091,ITC25JANFUT,ITC,0.0,2025-01-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
9930242,38790,JINDALSTEL24NOVFUT,JINDALSTEL,0.0,2024-11-28,0.0,0.05,625,FUT,NFO-FUT,NFO
9995010,39043,JINDALSTEL24DECFUT,JINDALSTEL,0.0,2024-12-26,0.0,0.05,625,FUT,NFO-FUT,NFO
10519554,41092,JINDALSTEL25JANFUT,JINDALSTEL,0.0,2025-01-30,0.0,0.05,625,FUT,NFO-FUT,NFO
9930498,38791,JKCEMENT24NOVFUT,JKCEMENT,0.0,2024-11-28,0.0,0.05,125,FUT,NFO-FUT,NFO
9995266,39044,JKCEMENT24DECFUT,JKCEMENT,0.0,2024-12-26,0.0,0.05,125,FUT,NFO-FUT,NFO
10519810,41093,JKCEMENT25JANFUT,JKCEMENT,0.0,2025-01-30,0.0,0.05,125,FUT,NFO-FUT,NFO
9930754,38792,JSWSTEEL24NOVFUT,JSWSTEEL,0.0,2024-11-28,0.0,0.05,675,FUT,NFO-FUT,NFO
10007810,39093,JSWSTEEL24DECFUT,JSWSTEEL,0.0,2024-12-26,0.0,0.05,675,FUT,NFO-FUT,NFO
10520066,41094,JSWSTEEL25JANFUT,JSWSTEEL,0.0,2025-01-30,0.0,0.05,675,FUT,NFO-FUT,NFO
9931010,38793,JUBLFOOD24NOVFUT,JUBLFOOD,0.0,2024-11-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
10008066,39094,JUBLFOOD24DECFUT,JUBLFOOD,0.0,2024-12-26,0.0,0.05,1250,FUT,NFO-FUT,NFO
10520322,41095,JUBLFOOD25JANFUT,JUBLFOOD,0.0,2025-01-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
9931778,38796,KOTAKBANK24NOVFUT,KOTAKBANK,0.0,2024-11-28,0.0,0.05,400,FUT,NFO-FUT,NFO
10008322,39095,KOTAKBANK24DECFUT,KOTAKBANK,0.0,2024-12-26,0.0,0.05,400,FUT,NFO-FUT,NFO
10520578,41096,KOTAKBANK25JANFUT,KOTAKBANK,0.0,2025-01-30,0.0,0.05,400,FUT,NFO-FUT,NFO
9932290,38798,LALPATHLAB24NOVFUT,LALPATHLAB,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
10008578,39096,LALPATHLAB24DECFUT,LALPATHLAB,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10520834,41097,LALPATHLAB25JANFUT,LALPATHLAB,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9932546,38799,LAURUSLABS24NOVFUT,LAURUSLABS,0.0,2024-11-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
10008834,39097,LAURUSLABS24DECFUT,LAURUSLABS,0.0,2024-12-26,0.0,0.05,1700,FUT,NFO-FUT,NFO
10521090,41098,LAURUSLABS25JANFUT,LAURUSLABS,0.0,2025-01-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
9935874,38812,LICHSGFIN24NOVFUT,LICHSGFIN,0.0,2024-11-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
10009090,39098,LICHSGFIN24DECFUT,LICHSGFIN,0.0,2024-12-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
10525186,41114,LICHSGFIN25JANFUT,LICHSGFIN,0.0,2025-01-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
9936898,38816,LT24NOVFUT,LT,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
10009602,39100,LT24DECFUT,LT,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10525442,41115,LT25JANFUT,LT,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9937154,38817,LTF24NOVFUT,LTF,0.0,2024-11-28,0.0,0.01,4462,FUT,NFO-FUT,NFO
10009858,39101,LTF24DECFUT,LTF,0.0,2024-12-26,0.0,0.01,4462,FUT,NFO-FUT,NFO
10526978,41121,LTF25JANFUT,LTF,0.0,2025-01-30,0.0,0.01,4462,FUT,NFO-FUT,NFO
9937410,38818,LTIM24NOVFUT,LTIM,0.0,2024-11-28,0.0,0.05,150,FUT,NFO-FUT,NFO
10054402,39275,LTIM24DECFUT,LTIM,0.0,2024-12-26,0.0,0.05,150,FUT,NFO-FUT,NFO
10527490,41123,LTIM25JANFUT,LTIM,0.0,2025-01-30,0.0,0.05,150,FUT,NFO-FUT,NFO
9937666,38819,LTTS24NOVFUT,LTTS,0.0,2024-11-28,0.0,0.05,100,FUT,NFO-FUT,NFO
10055170,39278,LTTS24DECFUT,LTTS,0.0,2024-12-26,0.0,0.05,100,FUT,NFO-FUT,NFO
10538242,41165,LTTS25JANFUT,LTTS,0.0,2025-01-30,0.0,0.05,100,FUT,NFO-FUT,NFO
9937922,38820,LUPIN24NOVFUT,LUPIN,0.0,2024-11-28,0.0,0.05,425,FUT,NFO-FUT,NFO
10056450,39283,LUPIN24DECFUT,LUPIN,0.0,2024-12-26,0.0,0.05,425,FUT,NFO-FUT,NFO
10539010,41168,LUPIN25JANFUT,LUPIN,0.0,2025-01-30,0.0,0.05,425,FUT,NFO-FUT,NFO
9938178,38821,M&M24NOVFUT,M&M,0.0,2024-11-28,0.0,0.05,175,FUT,NFO-FUT,NFO
10056962,39285,M&M24DECFUT,M&M,0.0,2024-12-26,0.0,0.05,175,FUT,NFO-FUT,NFO
10539266,41169,M&M25JANFUT,M&M,0.0,2025-01-30,0.0,0.05,175,FUT,NFO-FUT,NFO
9938690,38823,M&MFIN24NOVFUT,M&MFIN,0.0,2024-11-28,0.0,0.05,2000,FUT,NFO-FUT,NFO
10057218,39286,M&MFIN24DECFUT,M&MFIN,0.0,2024-12-26,0.0,0.05,2000,FUT,NFO-FUT,NFO
10540034,41172,M&MFIN25JANFUT,M&MFIN,0.0,2025-01-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
9938946,38824,MANAPPURAM24NOVFUT,MANAPPURAM,0.0,2024-11-28,0.0,0.01,3000,FUT,NFO-FUT,NFO
10058242,39290,MANAPPURAM24DECFUT,MANAPPURAM,0.0,2024-12-26,0.0,0.01,3000,FUT,NFO-FUT,NFO
10540290,41173,MANAPPURAM25JANFUT,MANAPPURAM,0.0,2025-01-30,0.0,0.01,3000,FUT,NFO-FUT,NFO
9940482,38830,MARICO24NOVFUT,MARICO,0.0,2024-11-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
10058498,39291,MARICO24DECFUT,MARICO,0.0,2024-12-26,0.0,0.05,1200,FUT,NFO-FUT,NFO
10541058,41176,MARICO25JANFUT,MARICO,0.0,2025-01-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
9940994,38832,MARUTI24NOVFUT,MARUTI,0.0,2024-11-28,0.0,0.05,50,FUT,NFO-FUT,NFO
10060290,39298,MARUTI24DECFUT,MARUTI,0.0,2024-12-26,0.0,0.05,50,FUT,NFO-FUT,NFO
10543874,41187,MARUTI25JANFUT,MARUTI,0.0,2025-01-30,0.0,0.05,50,FUT,NFO-FUT,NFO
9941250,38833,MCX24NOVFUT,MCX,0.0,2024-11-28,0.0,0.05,100,FUT,NFO-FUT,NFO
10060546,39299,MCX24DECFUT,MCX,0.0,2024-12-26,0.0,0.05,100,FUT,NFO-FUT,NFO
10544130,41188,MCX25JANFUT,MCX,0.0,2025-01-30,0.0,0.05,100,FUT,NFO-FUT,NFO
9941506,38834,METROPOLIS24NOVFUT,METROPOLIS,0.0,2024-11-28,0.0,0.05,400,FUT,NFO-FUT,NFO
10060802,39300,METROPOLIS24DECFUT,METROPOLIS,0.0,2024-12-26,0.0,0.05,400,FUT,NFO-FUT,NFO
10545154,41192,METROPOLIS25JANFUT,METROPOLIS,0.0,2025-01-30,0.0,0.05,400,FUT,NFO-FUT,NFO
9941762,38835,MFSL24NOVFUT,MFSL,0.0,2024-11-28,0.0,0.05,800,FUT,NFO-FUT,NFO
10061570,39303,MFSL24DECFUT,MFSL,0.0,2024-12-26,0.0,0.05,800,FUT,NFO-FUT,NFO
10545410,41193,MFSL25JANFUT,MFSL,0.0,2025-01-30,0.0,0.05,800,FUT,NFO-FUT,NFO
9942786,38839,MGL24NOVFUT,MGL,0.0,2024-11-28,0.0,0.05,400,FUT,NFO-FUT,NFO
10061826,39304,MGL24DECFUT,MGL,0.0,2024-12-26,0.0,0.05,400,FUT,NFO-FUT,NFO
10551810,41218,MGL25JANFUT,MGL,0.0,2025-01-30,0.0,0.05,400,FUT,NFO-FUT,NFO
9354242,36540,MIDCPNIFTY24NOVFUT,MIDCPNIFTY,0.0,2024-11-25,0.0,0.05,50,FUT,NFO-FUT,NFO
8961026,35004,MIDCPNIFTY24DECFUT,MIDCPNIFTY,0.0,2024-12-30,0.0,0.05,50,FUT,NFO-FUT,NFO
8961794,35007,MIDCPNIFTY25JANFUT,MIDCPNIFTY,0.0,2025-01-27,0.0,0.05,50,FUT,NFO-FUT,NFO
9943042,38840,MOTHERSON24NOVFUT,MOTHERSON,0.0,2024-11-28,0.0,0.01,3550,FUT,NFO-FUT,NFO
10062082,39305,MOTHERSON24DECFUT,MOTHERSON,0.0,2024-12-26,0.0,0.01,3550,FUT,NFO-FUT,NFO
10556418,41236,MOTHERSON25JANFUT,MOTHERSON,0.0,2025-01-30,0.0,0.01,3550,FUT,NFO-FUT,NFO
9943298,38841,MPHASIS24NOVFUT,MPHASIS,0.0,2024-11-28,0.0,0.05,275,FUT,NFO-FUT,NFO
10062594,39307,MPHASIS24DECFUT,MPHASIS,0.0,2024-12-26,0.0,0.05,275,FUT,NFO-FUT,NFO
10564354,41267,MPHASIS25JANFUT,MPHASIS,0.0,2025-01-30,0.0,0.05,275,FUT,NFO-FUT,NFO
9943810,38843,MRF24NOVFUT,MRF,0.0,2024-11-28,0.0,0.05,5,FUT,NFO-FUT,NFO
10063106,39309,MRF24DECFUT,MRF,0.0,2024-12-26,0.0,0.05,5,FUT,NFO-FUT,NFO
10565122,41270,MRF25JANFUT,MRF,0.0,2025-01-30,0.0,0.05,5,FUT,NFO-FUT,NFO
9944066,38844,MUTHOOTFIN24NOVFUT,MUTHOOTFIN,0.0,2024-11-28,0.0,0.05,275,FUT,NFO-FUT,NFO
10063362,39310,MUTHOOTFIN24DECFUT,MUTHOOTFIN,0.0,2024-12-26,0.0,0.05,275,FUT,NFO-FUT,NFO
10565634,41272,MUTHOOTFIN25JANFUT,MUTHOOTFIN,0.0,2025-01-30,0.0,0.05,275,FUT,NFO-FUT,NFO
9946370,38853,NATIONALUM24NOVFUT,NATIONALUM,0.0,2024-11-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
10064130,39313,NATIONALUM24DECFUT,NATIONALUM,0.0,2024-12-26,0.0,0.01,3750,FUT,NFO-FUT,NFO
10565890,41273,NATIONALUM25JANFUT,NATIONALUM,0.0,2025-01-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
9948674,38862,NAUKRI24NOVFUT,NAUKRI,0.0,2024-11-28,0.0,0.05,75,FUT,NFO-FUT,NFO
10064898,39316,NAUKRI24DECFUT,NAUKRI,0.0,2024-12-26,0.0,0.05,75,FUT,NFO-FUT,NFO
10566146,41274,NAUKRI25JANFUT,NAUKRI,0.0,2025-01-30,0.0,0.05,75,FUT,NFO-FUT,NFO
9948930,38863,NAVINFLUOR24NOVFUT,NAVINFLUOR,0.0,2024-11-28,0.0,0.05,175,FUT,NFO-FUT,NFO
10065154,39317,NAVINFLUOR24DECFUT,NAVINFLUOR,0.0,2024-12-26,0.0,0.05,175,FUT,NFO-FUT,NFO
10566402,41275,NAVINFLUOR25JANFUT,NAVINFLUOR,0.0,2025-01-30,0.0,0.05,175,FUT,NFO-FUT,NFO
9949442,38865,NESTLEIND24NOVFUT,NESTLEIND,0.0,2024-11-28,0.0,0.05,200,FUT,NFO-FUT,NFO
10065922,39320,NESTLEIND24DECFUT,NESTLEIND,0.0,2024-12-26,0.0,0.05,200,FUT,NFO-FUT,NFO
10568194,41282,NESTLEIND25JANFUT,NESTLEIND,0.0,2025-01-30,0.0,0.05,200,FUT,NFO-FUT,NFO
8998402,35150,NIFTYNXT5024NOVFUT,NIFTYNXT50,0.0,2024-11-29,0.0,0.05,10,FUT,NFO-FUT,NFO
8960002,35000,NIFTYNXT5024DECFUT,NIFTYNXT50,0.0,2024-12-27,0.0,0.05,10,FUT,NFO-FUT,NFO
9031426,35279,NIFTYNXT5025JANFUT,NIFTYNXT50,0.0,2025-01-31,0.0,0.05,10,FUT,NFO-FUT,NFO
9950978,38871,NMDC24NOVFUT,NMDC,0.0,2024-11-28,0.0,0.01,4500,FUT,NFO-FUT,NFO
10066178,39321,NMDC24DECFUT,NMDC,0.0,2024-12-26,0.0,0.01,4500,FUT,NFO-FUT,NFO
10568450,41283,NMDC25JANFUT,NMDC,0.0,2025-01-30,0.0,0.01,4500,FUT,NFO-FUT,NFO
9951234,38872,NTPC24NOVFUT,NTPC,0.0,2024-11-28,0.0,0.05,1500,FUT,NFO-FUT,NFO
10067202,39325,NTPC24DECFUT,NTPC,0.0,2024-12-26,0.0,0.05,1500,FUT,NFO-FUT,NFO
10868994,42457,NTPC25JANFUT,NTPC,0.0,2025-01-30,0.0,0.05,1500,FUT,NFO-FUT,NFO
9951490,38873,OBEROIRLTY24NOVFUT,OBEROIRLTY,0.0,2024-11-28,0.0,0.05,350,FUT,NFO-FUT,NFO
10073602,39350,OBEROIRLTY24DECFUT,OBEROIRLTY,0.0,2024-12-26,0.0,0.05,350,FUT,NFO-FUT,NFO
10869250,42458,OBEROIRLTY25JANFUT,OBEROIRLTY,0.0,2025-01-30,0.0,0.05,350,FUT,NFO-FUT,NFO
9951746,38874,OFSS24NOVFUT,OFSS,0.0,2024-11-28,0.0,0.05,50,FUT,NFO-FUT,NFO
10073858,39351,OFSS24DECFUT,OFSS,0.0,2024-12-26,0.0,0.05,50,FUT,NFO-FUT,NFO
10871554,42467,OFSS25JANFUT,OFSS,0.0,2025-01-30,0.0,0.05,50,FUT,NFO-FUT,NFO
9952002,38875,ONGC24NOVFUT,ONGC,0.0,2024-11-28,0.0,0.05,1925,FUT,NFO-FUT,NFO
10074114,39352,ONGC24DECFUT,ONGC,0.0,2024-12-26,0.0,0.05,1925,FUT,NFO-FUT,NFO
10871810,42468,ONGC25JANFUT,ONGC,0.0,2025-01-30,0.0,0.05,1925,FUT,NFO-FUT,NFO
9952258,38876,PAGEIND24NOVFUT,PAGEIND,0.0,2024-11-28,0.0,0.05,15,FUT,NFO-FUT,NFO
10074882,39355,PAGEIND24DECFUT,PAGEIND,0.0,2024-12-26,0.0,0.05,15,FUT,NFO-FUT,NFO
10874626,42479,PAGEIND25JANFUT,PAGEIND,0.0,2025-01-30,0.0,0.05,15,FUT,NFO-FUT,NFO
9952770,38878,PEL24NOVFUT,PEL,0.0,2024-11-28,0.0,0.05,750,FUT,NFO-FUT,NFO
10075138,39356,PEL24DECFUT,PEL,0.0,2024-12-26,0.0,0.05,750,FUT,NFO-FUT,NFO
10874882,42480,PEL25JANFUT,PEL,0.0,2025-01-30,0.0,0.05,750,FUT,NFO-FUT,NFO
9954818,38886,PERSISTENT24NOVFUT,PERSISTENT,0.0,2024-11-28,0.0,0.05,100,FUT,NFO-FUT,NFO
10075650,39358,PERSISTENT24DECFUT,PERSISTENT,0.0,2024-12-26,0.0,0.05,100,FUT,NFO-FUT,NFO
10875138,42481,PERSISTENT25JANFUT,PERSISTENT,0.0,2025-01-30,0.0,0.05,100,FUT,NFO-FUT,NFO
9955074,38887,PETRONET24NOVFUT,PETRONET,0.0,2024-11-28,0.0,0.05,1500,FUT,NFO-FUT,NFO
10075906,39359,PETRONET24DECFUT,PETRONET,0.0,2024-12-26,0.0,0.05,1500,FUT,NFO-FUT,NFO
10875394,42482,PETRONET25JANFUT,PETRONET,0.0,2025-01-30,0.0,0.05,1500,FUT,NFO-FUT,NFO
9955330,38888,PFC24NOVFUT,PFC,0.0,2024-11-28,0.0,0.05,1300,FUT,NFO-FUT,NFO
10076162,39360,PFC24DECFUT,PFC,0.0,2024-12-26,0.0,0.05,1300,FUT,NFO-FUT,NFO
10875650,42483,PFC25JANFUT,PFC,0.0,2025-01-30,0.0,0.05,1300,FUT,NFO-FUT,NFO
9955586,38889,PIDILITIND24NOVFUT,PIDILITIND,0.0,2024-11-28,0.0,0.05,250,FUT,NFO-FUT,NFO
